,Track name,Artist name,Track uri,Popularity,Danceability,Energy,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration(ms),Key,Track type,sentiment,sentiment score
6079,Laahe Laahe,Mani Sharma,spotify:track:6rcTPn1CwOyuskilY12IqL,58,0.722,0.926,-4.685,1.0,0.142,0.0484,0.000573,0.261,0.778,100.978,247660.0,0.0,Telugu,Neutral,0.0
6080,Laajun Hasane,Hridaynath Mangeshkar,spotify:track:2Nrz3gM7ZnMEdcinPIhDIU,9,0.37,0.431,-13.538,1.0,0.0788,0.981,0.93,0.136,0.65,147.132,351347.0,1.0,Marathi,Neutral,0.0
6081,Laal Bindi - Unplugged,Akull,spotify:track:7ezrw69QvBySLnHbpNCs7z,39,0.684,0.405,-7.259,0.0,0.0368,0.7,0.0,0.188,0.477,141.933,214225.0,6.0,Student,Positive,88.75
6082,Laal Chunariya,Akull,spotify:track:4eArIrMsptXvjYgSKf6Nz4,56,0.695,0.592,-4.609,0.0,0.0447,0.487,0.0,0.167,0.672,95.02,199579.0,11.0,"At home, Punjabi",Positive,60.46
6083,Laal Ghaghra,Neha Kakkar,spotify:track:3fpVYSLnxkadjYwQPTyo4H,54,0.77,0.969,-0.179,1.0,0.0661,0.154,0.0,0.0809,0.692,134.983,268889.0,2.0,Bollywood,Neutral,0.0
6084,Laal Ghaghra Remix By O2SRK,Neha Kakkar,spotify:track:6js73JEK0ntg6Gjm9OPmd0,27,0.736,0.914,-2.464,1.0,0.044,0.0107,0.0,0.0326,0.514,135.044,156583.0,7.0,Punjabi,Neutral,0.0
6085,Laal Ishq,Arijit Singh,spotify:track:46dgEyMQRTp60Kvw5k5yLt,42,0.504,0.671,-5.792,1.0,0.0271,0.0343,0.0,0.309,0.447,105.957,387170.0,3.0,Indian classical,Neutral,0.0
6086,Laali Laali,Ghibran,spotify:track:3icLcQrZDpf4EriXXy9J6S,0,0.72,0.619,-8.442,1.0,0.0283,0.744,0.000136,0.155,0.263,124.426,231500.0,7.0,Tamil,None,0.0
6087,Laali Laali,Hariharan,spotify:track:21D8yuZx0ZwNe5YTRe7weF,28,0.491,0.168,-16.815,1.0,0.0286,0.677,0.0,0.115,0.275,94.949,261538.0,2.0,Decades,None,0.0
6088,Laali Paaduthunnadi,S. P. Balasubrahmanyam,spotify:track:5UqiJCMFtWbFNBfCCyR0Rp,17,0.67,0.36,-9.285,0.0,0.0479,0.873,5.31e-05,0.237,0.701,142.495,310882.0,11.0,Telugu,None,0.0
6089,Laalijo,Nithya Menen,spotify:track:2HZHdZW7n0U6J6063nBQH6,24,0.646,0.202,-14.759,1.0,0.0297,0.876,1.13e-06,0.111,0.25,95.972,222053.0,0.0,Indian classical,None,0.0
6090,Laara Lappa,Himmat Sandhu,spotify:track:4bMj4HOpcTUeSWajHUxZmS,0,0.566,0.815,-4.974,0.0,0.0419,0.191,1.15e-06,0.0913,0.746,92.17,195216.0,5.0,"Punjabi, Romance",Neutral,0.0
6091,Laare,Maninder Buttar,spotify:track:7GfdU12uRL2xtSQcRXmqNN,57,0.384,0.658,-5.125,1.0,0.05,0.201,0.0,0.245,0.67,82.43,270545.0,7.0,"Punjabi, Romance",Neutral,0.0
6092,Lacrimosa,LA POEM,spotify:track:33KwxY9n6ejsjrIkH2uO9A,48,0.149,0.276,-9.099,0.0,0.0366,0.96,0.475,0.0841,0.0367,79.174,227289.0,2.0,K-pop,None,0.0
6093,Lacuna Riff,Aditya,spotify:track:5gEvlj0kxa9YaJJYoZb899,6,0.753,0.466,-9.813,1.0,0.0437,0.366,0.527,0.0581,0.385,119.994,279000.0,4.0,"Indie, Student",None,0.0
6094,Laddu,Garry Sandhu,spotify:track:76Ehm8BW1S7zgRm355104m,40,0.749,0.948,-0.873,0.0,0.205,0.25,0.0,0.0916,0.801,176.005,254318.0,10.0,Punjabi,Positive,48.57
6095,Ladhvayya Mi Maharashtracha,Chinmay Hulyalkar,spotify:track:3kckT85JzCZ7ENAWY9gay0,15,0.479,0.673,-5.119,1.0,0.0558,0.852,0.0,0.0734,0.252,94.438,114187.0,3.0,Marathi,Neutral,0.0
6096,Lado Rani (feat. Mandy Takhar),Dr Zeus,spotify:track:3lAxhs8LUNu9LCliMSvi4p,26,0.888,0.742,-4.179,1.0,0.0812,0.0366,0.0,0.0481,0.792,127.984,164180.0,9.0,Punjabi,Neutral,0.0
6097,Lady Bird,Daisy Days,spotify:track:1NL0sT6hilVVN1NLyaEsIe,29,0.46,0.101,-18.594,1.0,0.0465,0.982,0.901,0.106,0.127,151.074,257660.0,10.0,Instrumental,Neutral,0.0
6098,Laembadgini,Diljit Dosanjh,spotify:track:6Zp8T8QuT8XK1gPPs68zRz,40,0.755,0.839,-2.26,0.0,0.129,0.294,1.49e-05,0.107,0.592,82.041,186313.0,5.0,Punjabi,Neutral,0.0
6099,Lag Ja Gale,Jonita Gandhi,spotify:track:1Pha5BDUuP62ZGRfWX8bUx,35,0.247,0.318,-7.978,1.0,0.0366,0.672,0.000373,0.094,0.333,82.363,247188.0,5.0,Bollywood,Neutral,0.0
6100,Lagan Laagi Re,Amit Trivedi,spotify:track:3bM0sCyyhglscs8EvsBZ36,45,0.398,0.29,-10.273,1.0,0.0314,0.875,0.0,0.152,0.215,138.317,278654.0,0.0,Bollywood,Neutral,0.0
6101,Lagdi Lahore Di,Guru Randhawa,spotify:track:31d3tVd82tx2sjA2VQ3PMZ,51,0.786,0.797,-4.063,1.0,0.0414,0.233,0.0,0.0861,0.453,95.014,215368.0,6.0,"At home, Punjabi",Neutral,0.0
6102,"Lagdi Lahore Di (From ""Street Dancer 3D"")",Guru Randhawa,spotify:track:5I2wbDvSI98HLVB42YO9sU,62,0.786,0.797,-4.063,1.0,0.0414,0.233,0.0,0.0861,0.453,95.014,215368.0,6.0,"At home, Bollywood, Punjabi, Romance",Neutral,0.0
6103,Lagira Jhala,Sonali Sonawane,spotify:track:05aISnpYEtzHbAiR4CfRmr,40,0.46,0.602,-6.534,1.0,0.0412,0.545,0.0,0.221,0.718,94.953,222494.0,8.0,"Marathi, Romance",None,0.0
6104,Lagliya Godi Tuzi,Shashaa Tirupati,spotify:track:04ONb0vaueAQQFvVMHzGku,24,0.727,0.282,-7.281,0.0,0.0841,0.356,1.56e-05,0.244,0.753,163.968,227172.0,1.0,"Marathi, Romance",None,0.0
6105,Lagnalu,Kaustubh Gaikwad,spotify:track:2OU8KSNDoqW9PKVg7GZKsW,39,0.719,0.862,-7.736,1.0,0.0611,0.346,0.0,0.136,0.72,109.998,201360.0,8.0,"At home, Marathi",Neutral,0.0
6106,"Lahore (From ""Lahore"")",Guru Randhawa,spotify:track:1YjFYdHBkZGsD84IC8CCR8,34,0.787,0.869,-2.965,0.0,0.0748,0.17,0.0,0.207,0.618,95.032,197391.0,6.0,Punjabi,Neutral,0.0
6107,"Lahore (From ""Lahore"")",Guru Randhawa,spotify:track:5VGINWbl9DKfr8a9QiCeOX,51,0.787,0.869,-2.965,0.0,0.0748,0.17,0.0,0.207,0.618,95.032,197391.0,6.0,Punjabi,Neutral,0.0
6108,"Lai Disan Sajna (From ""Bhairu Pailwan Ki Jai"")",Asha Bhosle,spotify:track:6CsOj3UCtQ7p3OQ3idKGto,0,0.37,0.743,-6.4,1.0,0.0841,0.807,0.0,0.713,0.736,94.829,215484.0,4.0,Marathi,None,0.0
6109,Laila,Faridkot,spotify:track:2hnDUGKawWRLzJNxugeCnS,25,0.574,0.734,-7.669,1.0,0.0346,0.245,0.0229,0.4,0.544,116.071,310907.0,0.0,"Indie, Student",Neutral,0.0
6110,Laila,Tony Kakkar,spotify:track:0WH64t9jFxP9WPzvHujxRk,52,0.89,0.564,-6.696,0.0,0.0968,0.347,2.3e-06,0.105,0.835,120.01,188000.0,0.0,Bollywood,Neutral,0.0
6111,Laila Laila,Amit Trivedi,spotify:track:46BADgUUo31SIxYsNzadeO,44,0.847,0.768,-5.479,1.0,0.0335,0.432,0.000433,0.104,0.682,120.058,203375.0,4.0,Bollywood,Neutral,0.0
6112,Laila Main Laila,Pawni Pandey,spotify:track:6HQbaD0RomfUPO4KK866oI,54,0.623,0.924,-4.481,0.0,0.142,0.00764,2.73e-06,0.557,0.506,135.968,306582.0,4.0,Bollywood,Neutral,0.0
6113,Lailakame,Haricharan,spotify:track:6sdFD2tvkP5Pd93y33qaQg,44,0.497,0.523,-7.028,1.0,0.0254,0.259,1.52e-06,0.1,0.223,99.908,256078.0,4.0,Tamil,Neutral,0.0
6114,Lajran Sajra Mukhda,Keval Walanj,spotify:track:6XIUcUyuZfaGULEhIkEjuZ,40,0.321,0.743,-7.147,1.0,0.121,0.0206,1.65e-06,0.252,0.373,76.691,262174.0,6.0,Marathi,Neutral,0.0
6115,Lajtana,Pushpak Pardeshi,spotify:track:7JnK3EbOx5FSrbQPlUrOOW,19,0.73,0.551,-8.272,1.0,0.0508,0.549,1.15e-05,0.08,0.627,109.991,229003.0,2.0,Marathi,None,0.0
6116,Laka Laka Lakumikara,Anurag Kulkarni,spotify:track:4fQAx0uXs80xfNop7YDIpg,29,0.744,0.94,-2.986,0.0,0.147,0.101,0.0,0.196,0.706,126.0,293571.0,10.0,Telugu,Neutral,0.0
6117,Lakh Khushian Patshahian,Bhai Joginder Singh Ji Riar,spotify:track:0b8U0n4CdFXWzjJISQb8R9,38,0.534,0.698,-7.073,0.0,0.0332,0.202,0.0,0.279,0.815,142.073,767504.0,4.0,Devotional,Neutral,0.0
6118,Lakh Khushian Patshahian,Bhai Joginder Singh Ji Riar,spotify:track:6prQs8RpkzeTJraYEoPSa3,35,0.534,0.698,-7.073,0.0,0.0332,0.202,0.0,0.279,0.815,142.073,767504.0,4.0,Devotional,Neutral,0.0
6119,Lakshmi Kuber Mantra for Wealth,Adarsh Kumar,spotify:track:121hBveqClHdxGw2nFBkvH,30,0.29,0.201,-19.581,1.0,0.0382,0.368,0.81,0.103,0.162,115.792,2193032.0,3.0,Devotional,None,0.0
6120,Lakshya,Shankar-Ehsaan-Loy,spotify:track:7o1yzUVkQt2Gto5yYvzo2T,49,0.64,0.743,-6.612,1.0,0.0524,0.0616,2.01e-05,0.25,0.727,94.972,375707.0,5.0,"At home, Bollywood",Neutral,0.0
6121,Lal Chunariya,Parampara Tandon,spotify:track:29nYgcJ2TIsPhPXxDKMB6f,36,0.51,0.531,-7.856,1.0,0.0306,0.594,0.0,0.18,0.474,79.997,283314.0,5.0,Devotional,None,0.0
6122,Lalaa Kadai Saanthi,D. Imman,spotify:track:3n2WA6kTQMaXMSN6uRsSuv,38,0.475,0.943,-4.364,1.0,0.352,0.243,0.0,0.206,0.609,150.003,301331.0,5.0,Tamil,None,0.0
6123,Lalala (Want Somebody),TDJ,spotify:track:6jOhoxvKrZyRrjNToJu50L,25,0.649,0.712,-6.153,1.0,0.0416,0.0013,0.672,0.107,0.285,123.009,366045.0,8.0,RADAR,None,0.0
6124,Lalitha,Rasika Shekar,spotify:track:58rPweB9GHlIvpxuR2oje1,18,0.38,0.162,-15.351,0.0,0.0341,0.989,0.938,0.134,0.111,85.067,229411.0,3.0,"Indie, Instrumental",None,0.0
6125,Lallati Bhandar,Ajay-Atul,spotify:track:0kt9xGWGomC6OGFXkwLY5k,42,0.748,0.65,-10.946,0.0,0.133,0.143,0.000627,0.0898,0.797,129.978,301493.0,6.0,"At home, Marathi",Neutral,0.0
6126,Lamberghini,The Doorbeen,spotify:track:45P9g6kUb7itdonjjGjDdS,50,0.953,0.584,-7.57,1.0,0.0518,0.543,0.0,0.0786,0.861,104.007,216999.0,11.0,"Punjabi, Romance",Positive,65.53
6127,Lambhodharaya,Nithyasree,spotify:track:2VFQ4kS85puKOMIqWC2EJ0,13,0.703,0.467,-7.498,1.0,0.0335,0.653,0.0,0.096,0.565,131.915,490707.0,9.0,Devotional,None,0.0
6128,Lambo Car,Guri,spotify:track:7hzjokqjgAolbg3xqeG21k,52,0.698,0.825,-1.523,0.0,0.0523,0.37,0.000474,0.266,0.634,91.959,195652.0,4.0,"Punjabi, Pop",Positive,75.79
6129,"Lamborghini (From ""Jai Mummy Di"")",Meet Bros.,spotify:track:5xWpxI216rbOSiAqjdn6gy,56,0.769,0.922,-3.123,1.0,0.0534,0.419,0.000156,0.189,0.634,104.916,246636.0,1.0,Bollywood,Neutral,0.0
6130,Lamha,Arijit Singh,spotify:track:6NoZFaxMEH9VN1xNa7NYaE,53,0.586,0.448,-10.034,1.0,0.0275,0.876,0.000476,0.0896,0.458,98.957,218732.0,2.0,Bollywood,Neutral,0.0
6131,Lamhe,Zariya,spotify:track:0bAJ4rb31jsO5jpXPgpNTv,23,0.546,0.507,-8.905,1.0,0.0424,0.624,0.0,0.135,0.304,120.055,193108.0,5.0,Indie,Positive,34.0
6132,Lamhe Fizool Ke,Durgesh R Rajbhatt,spotify:track:5U3DnXl7ZvkrtNHsgKyLqD,11,0.733,0.248,-10.499,1.0,0.0283,0.781,0.0,0.117,0.432,80.99,213673.0,0.0,"Indie, Student",Neutral,0.0
6133,Lana,kamaitachi,spotify:track:6njzueGON26Kj3dy0wQUxs,58,0.872,0.474,-8.538,0.0,0.0599,0.74,0.0,0.232,0.793,120.974,171942.0,8.0,RADAR,Neutral,0.0
6134,Land of Melting Ice (Rem Sleep Theta Waves),Binaural Universe,spotify:track:0Rjy15WZe1s1EiVx0hUkTo,30,0.256,0.138,-20.137,0.0,0.059,0.76,0.873,0.111,0.383,57.46,87998.0,4.0,"At home, Student",Neutral,0.0
6135,"Land of the Medicine Buddha (Instrumental Meditation With Bamboo Flute, Singing Bowls & Nature Sounds)",Manose,spotify:track:4JSl7jspo0pnnh4iy3z2NQ,48,0.13,0.0956,-21.264,0.0,0.0424,0.98,0.34,0.577,0.0709,83.75,433105.0,10.0,Instrumental,None,0.0
6136,Landcruiser,Veet Baljit,spotify:track:3fRZ3ZE81tXPfOsPfBZdlG,37,0.8,0.75,-3.527,1.0,0.0764,0.378,0.000259,0.476,0.878,101.103,173465.0,10.0,Punjabi,Negative,54.11
6137,Landfill,Savera,spotify:track:3muKTne0NF2DQZnWoHROlI,17,0.245,0.377,-11.916,0.0,0.0325,0.187,0.556,0.101,0.11,101.832,197052.0,1.0,"Indie, Student",None,0.0
6138,Landmarks,Aural,spotify:track:0p4zxScTH4QBPnDdIeInfB,49,0.748,0.688,-12.421,1.0,0.0508,0.00521,0.853,0.0637,0.41,122.006,306204.0,2.0,Instrumental,Neutral,0.0
6139,Landslide,Fleetwood Mac,spotify:track:5ihS6UUlyQAfmp48eSkxuQ,78,0.414,0.161,-22.32,0.0,0.0318,0.883,0.000223,0.117,0.423,159.375,199493.0,7.0,Decades,Positive,88.5
6140,Lane 6,SMX,spotify:track:6blzGjUniBFwN67w0fqSzL,11,0.763,0.398,-10.672,1.0,0.0936,0.44,0.0013,0.0982,0.363,75.49,168179.0,6.0,Indie,None,0.0
6141,Laparwah,Anchit Magee,spotify:track:1pRW1T3ViE4eMdAa73ldtb,30,0.558,0.299,-14.942,1.0,0.0309,0.513,0.00417,0.143,0.159,124.081,251613.0,7.0,Indie,Neutral,0.0
6142,Laps Around The Sun,Merk,spotify:track:4a8nAXMyvVHoME5tUVXZmG,33,0.325,0.233,-12.85,1.0,0.0341,0.883,0.00841,0.109,0.198,108.459,218189.0,9.0,RADAR,Positive,83.6
6143,Largo al factotum,Gioachino Rossini,spotify:track:5W7IiH2jDV6q6EQwBkq8ld,44,0.379,0.251,-15.488,1.0,0.0991,0.986,0.0122,0.094,0.335,73.316,295973.0,0.0,Instrumental,Neutral,0.0
6144,Las Ruinas,Misile,spotify:track:0D9pYpbIHOrL5S6VTEyc6Q,28,0.649,0.726,-6.876,0.0,0.0308,0.0271,0.00617,0.183,0.821,95.007,302000.0,10.0,RADAR,Negative,80.2
6145,Laser House,Valy Mo,spotify:track:7qQKmIOeHjvVoxzdgJv1Vh,24,0.732,0.89,-3.694,1.0,0.222,0.00159,0.7,0.133,0.244,127.931,109712.0,8.0,Student,None,0.0
6146,Laser Printer,Midnight Cycler,spotify:track:686rl3dVUc0GvAjOlVeRVT,39,0.863,0.863,-9.907,0.0,0.345,0.514,0.935,0.108,0.342,123.009,177561.0,4.0,Instrumental,Neutral,0.0
6147,Last Chance,Anoushka Shankar,spotify:track:4dXcDVX3HVQrHFyGE11wue,29,0.373,0.712,-11.835,1.0,0.0836,0.129,0.683,0.0656,0.0571,172.03,282731.0,9.0,Indian classical,Neutral,0.0
6148,Last Dance,(G)I-DLE,spotify:track:1fxKKzZ6YmnrYmD7fCrBo9,0,0.812,0.843,-4.427,1.0,0.046,0.0176,6.81e-06,0.362,0.355,116.045,184920.0,2.0,K-pop,Positive,86.25
6149,Last Day On Earth,beabadoobee,spotify:track:4yc69QtlnLzjcYSMPOtrEo,64,0.444,0.932,-3.634,1.0,0.0359,0.00858,0.453,0.0511,0.896,99.999,222357.0,6.0,RADAR,Neutral,0.0
6150,Last Goodbye,AKMU,spotify:track:7xqTIa3Baxas3GpeVi5SM2,11,0.665,0.537,-4.651,1.0,0.0267,0.148,0.0,0.124,0.271,116.993,283800.0,0.0,K-pop,None,0.0
6151,Last Goodbye 이젠 안녕,Floody,spotify:track:2xPXzjcGktoWdwzp1n2tzt,2,0.463,0.269,-6.425,1.0,0.0427,0.988,0.000562,0.192,0.469,144.153,223187.0,6.0,K-pop,None,0.0
6152,Last Kiss,ARTY,spotify:track:1LYipMFKz8X6fNU7RJvvVW,50,0.643,0.445,-15.23,0.0,0.043,0.682,0.931,0.087,0.0714,105.0,165653.0,9.0,Student,Neutral,0.0
6153,Last Night,Arooj Aftab,spotify:track:5nG8SA7ixPq72dRNYw3n8I,33,0.83,0.223,-13.424,0.0,0.0495,0.0823,0.0245,0.136,0.0393,122.623,358601.0,0.0,Pop,Positive,99.06
6154,Last Request,Paolo Nutini,spotify:track:2UXO3rKTfsfPieGDQHgG6q,46,0.585,0.67,-7.272,0.0,0.0525,0.216,0.0,0.14,0.397,80.895,220413.0,7.0,Decades,Positive,59.27
6155,Last Request,Paolo Nutini,spotify:track:6xM8oBy40nK1rOd8WmoOPx,67,0.605,0.704,-6.564,1.0,0.0476,0.241,0.0,0.137,0.4,80.925,220413.0,5.0,Decades,Positive,59.27
6156,Last Things First,Baltasar Thorgrimson,spotify:track:7HCl80rnRUZoeVWpuXLSli,59,0.257,0.0681,-24.757,1.0,0.0404,0.98,0.902,0.109,0.0945,71.608,152002.0,3.0,Student,Neutral,0.0
6157,Last Time,Becky Hill,spotify:track:54zJ1SxDe0CQhWRij7E0no,72,0.725,0.794,-2.421,0.0,0.0699,0.305,0.0,0.106,0.754,123.964,214560.0,7.0,Student,Positive,9.16
6158,Last Waltz,Anthony Ventura,spotify:track:0oQmDTHQUWzM64mdOONw6T,47,0.446,0.306,-15.49,1.0,0.0335,0.567,0.843,0.18,0.344,102.73,124240.0,0.0,Instrumental,None,0.0
6159,Lasya,Anoushka Shankar,spotify:track:5CuovYxxMDf0nrCTDdiddi,24,0.661,0.446,-10.972,1.0,0.036,0.884,0.513,0.073,0.399,116.001,278520.0,7.0,Indian classical,Neutral,0.0
6160,Lasya,Anoushka Shankar,spotify:track:5yU6oTG6dh4JmP65f9CJht,34,0.661,0.446,-10.972,1.0,0.036,0.884,0.513,0.073,0.399,116.0,278520.0,7.0,"Indie, Instrumental",Neutral,0.0
6161,Late Blue,Fellow Swimmers,spotify:track:0wILaxXOhNBdHOzjTDEQxd,13,0.292,0.108,-20.731,1.0,0.0388,0.217,0.712,0.0799,0.14,82.394,302279.0,9.0,Indie,Neutral,0.0
6162,Late Night,LeXxìv,spotify:track:0WyKgVvVySK8aLlD2BP5L1,16,0.672,0.578,-10.388,1.0,0.0365,0.198,0.000302,0.102,0.302,104.028,200243.0,0.0,Student,None,0.0
6163,Late Night Melodies,Sleepy Instrumentals,spotify:track:5enMLXsGVP10xhHMKkZYjl,25,0.631,0.0521,-29.462,0.0,0.0434,0.978,0.817,0.0925,0.359,75.016,130010.0,3.0,Instrumental,None,0.0
6164,Lately I've Been Wondering,Sean Angus Watson,spotify:track:0NQEzguxVbjYvVeveED6s3,46,0.409,0.23,-18.971,1.0,0.035,0.968,0.955,0.109,0.3,137.989,242500.0,9.0,Instrumental,Neutral,0.0
6165,Latest Ghost - Piano Version,Lauren Aquilina,spotify:track:5dQfHH55X0f2nfu9HvvRtz,58,0.408,0.247,-11.063,1.0,0.0328,0.632,0.0,0.0857,0.194,90.845,171439.0,3.0,Romance,Positive,43.1
6166,Lathiri Poothiri,Gowry Lekshmi,spotify:track:2hGsJ2HbSJo2Bu9UEHmCqL,37,0.8,0.605,-7.592,1.0,0.155,0.0954,0.00491,0.417,0.779,130.138,134769.0,2.0,Indie,None,0.0
6167,Latika's Theme,A.R. Rahman,spotify:track:1Nnrj856MMGbtVRzJBMTFE,35,0.396,0.203,-21.617,1.0,0.0373,0.971,0.424,0.0817,0.0965,94.841,189373.0,0.0,Bollywood,None,0.0
6168,Latin-Esque,Esquivel!,spotify:track:23DqKw9YfTacYHVkIscWRV,34,0.54,0.396,-13.469,1.0,0.0306,0.583,0.112,0.292,0.349,130.424,186536.0,0.0,Instrumental,None,0.0
6169,Latthay Di Chaadar,Hari & Sukhmani,spotify:track:0QOJABRwcIx5WfzILs47eJ,40,0.517,0.234,-16.978,1.0,0.109,0.879,0.000211,0.0694,0.523,128.127,215633.0,0.0,Indie,None,0.0
6170,Laung Gawacha,Nucleya,spotify:track:79JMjG6tj2zvCDEukCSgcx,31,0.571,0.9,-4.855,0.0,0.037,0.00502,0.00916,0.0952,0.414,91.985,213913.0,0.0,"Indie, Punjabi",Neutral,0.0
6171,Laung Gawacha,Ravneet Singh,spotify:track:5ol7uDVpF1pHQitme6AJpm,39,0.732,0.66,-5.933,0.0,0.0315,0.034,0.0,0.176,0.521,85.965,161284.0,9.0,"Punjabi, Romance",Neutral,0.0
6172,Laung Gawacha - Folk Recreation,Harshdeep Kaur,spotify:track:714Q8BY71jvGutqLCH94xu,28,0.689,0.739,-4.928,1.0,0.0553,0.325,0.0,0.091,0.508,171.957,210698.0,7.0,Student,Neutral,0.0
6173,Laung Laachi Title Track,Mannat Noor,spotify:track:4x2aq8zGk5bNMGApkjC4VT,50,0.714,0.818,-2.666,1.0,0.0416,0.502,0.0,0.133,0.742,97.999,160636.0,0.0,"At home, Punjabi",Neutral,0.0
6174,Lava Lamp,Happy Trees,spotify:track:5zpyD8huyi4GypHYTZohl0,43,0.43,0.519,-7.054,1.0,0.0831,0.0283,0.915,0.271,0.542,154.16,138027.0,8.0,Instrumental,None,0.0
6175,Lavila Tura Phetyasi,Lata Mangeshkar,spotify:track:2wWEcWJ8Wesm4s2l7hw5P5,4,0.515,0.272,-19.25,0.0,0.0823,0.983,0.918,0.117,0.605,67.168,207653.0,9.0,Marathi,None,0.0
6176,Laxmi Beej Mantra,Anuradha Paudwal,spotify:track:60dYvJIrP8fsdtbtZFv7kf,20,0.709,0.74,-7.091,1.0,0.0512,0.177,0.0,0.0984,0.887,134.99,402493.0,9.0,Devotional,None,0.0
6177,Laxmi Maa Aarti,Vidhi Sharma,spotify:track:0OaL6ax49Fnji0raonWjod,22,0.554,0.334,-14.482,0.0,0.0303,0.00178,1.88e-06,0.129,0.393,96.002,309098.0,1.0,Devotional,None,0.0
6178,Lay Me Down,Sam Smith,spotify:track:74sb4Gib0cL3TQeCjYF8vh,66,0.417,0.332,-9.482,1.0,0.0494,0.773,1.95e-05,0.109,0.172,119.156,253208.0,4.0,"Romance, Decades",Neutral,0.0
6179,Lay Me Down - Single Version,Sam Smith,spotify:track:7r4dwgu3hzR60pVulZ9IP9,53,0.459,0.179,-10.931,1.0,0.038,0.916,0.0,0.121,0.273,127.867,219045.0,4.0,Decades,Neutral,0.0
6180,Laychalo,Thaman S,spotify:track:2fVPpGZVTizpZHd9WMgev7,34,0.732,0.795,-7.13,0.0,0.0327,0.53,0.363,0.23,0.572,100.994,270148.0,0.0,Telugu,Neutral,0.0
6181,"Layilo - From ""Layilo""",Sunny Austin,spotify:track:2ttu5gR0iJX51EzD7DCMMR,21,0.731,0.545,-7.067,1.0,0.0454,0.184,0.0,0.0845,0.619,79.931,193875.0,9.0,Indie,Neutral,0.0
6182,Layla,Eric Clapton,spotify:track:4fvTMIZhXaaLokgmo4uMqF,0,0.51,0.389,-14.317,0.0,0.0384,0.286,0.000398,0.644,0.621,94.04,260440.0,2.0,Decades,Positive,73.11
6183,Lazy Bones,Esquivel!,spotify:track:2mu3ZwektOrAHzGuDVQKtF,27,0.824,0.478,-8.299,1.0,0.0399,0.827,0.0783,0.131,0.636,94.06,165200.0,0.0,Instrumental,None,0.0
6184,Lazy day 게으른 하루,Tymee,spotify:track:0Xoq73JrzDbjyu4KtOHmUv,0,0.717,0.756,-3.818,1.0,0.107,0.725,0.0,0.642,0.408,103.929,225133.0,9.0,K-pop,Positive,44.49
6185,LazyBaby,Dove Cameron,spotify:track:4jjI9eHfSHtsmacfjeZvhc,70,0.764,0.785,-3.528,1.0,0.033,0.0303,0.0,0.315,0.974,113.019,161351.0,4.0,Pop,Negative,70.45
6186,Le Bonheur,Mauvais Roger,spotify:track:3J8dqKlO2trb3uRGhcx3ok,66,0.232,0.0612,-29.921,1.0,0.0395,0.985,0.944,0.11,0.13,135.159,179951.0,7.0,Student,Neutral,0.0
6187,Le Chal Yaha Se,Anchit Magee,spotify:track:4Pf7tB5f8UG9zCIjXqXaKH,20,0.688,0.437,-7.399,1.0,0.0263,0.826,0.0,0.109,0.449,114.922,210957.0,5.0,Indie,None,0.0
6188,"Le Chhalaang (From ""Chhalaang"")",Daler Mehndi,spotify:track:47UylNrqTyCPocqwapxBji,39,0.727,0.602,-10.623,1.0,0.0439,0.0422,0.0,0.13,0.32,101.049,209978.0,9.0,Bollywood,Neutral,0.0
6189,Le Coiffeur,Dexter Gordon,spotify:track:2dk9zmPIOjVXhUgeLgfKNU,43,0.686,0.372,-12.663,1.0,0.0356,0.78,2.73e-05,0.101,0.536,118.562,422400.0,0.0,Instrumental,None,0.0
6190,Le Le Lele,KK,spotify:track:0HnfMJhNQTHI8RnRktYINb,0,0.908,0.831,-7.52,1.0,0.0643,0.0142,0.00616,0.0549,0.62,119.992,353149.0,0.0,Telugu,Neutral,0.0
6191,Le simple,Jessica Charlie,spotify:track:2Oj0aR9EomWBKMHSXBux77,21,0.386,0.436,-8.88,1.0,0.0383,0.876,0.149,0.107,0.424,167.487,154688.0,5.0,RADAR,None,0.0
6192,Lead,Tejas,spotify:track:13BySBbDIA24iXDTn5SSda,16,0.533,0.763,-7.457,1.0,0.0299,0.143,0.00791,0.172,0.322,97.036,216258.0,9.0,"Indie, Student",None,0.0
6193,"Lead the Way - From ""Raya and the Last Dragon""",HYOJUNG,spotify:track:0mQw0eENlY8nUV2u08VgmX,47,0.677,0.402,-11.283,1.0,0.0283,0.52,1e-05,0.0976,0.405,101.043,224151.0,4.0,K-pop,Neutral,0.0
6194,Leader - Instrumental,Mickey J. Meyer,spotify:track:4Ts5DWlmFI8DL8bqAY9RwN,26,0.557,0.53,-11.599,1.0,0.0236,0.0549,0.198,0.188,0.181,98.972,204320.0,2.0,Telugu,Neutral,0.0
6195,Leaf To Leaf,Hearth Mason,spotify:track:4RDQIAeLFsElt58FvN4m6B,51,0.304,0.0106,-25.948,0.0,0.0384,0.992,0.941,0.101,0.298,176.994,146500.0,6.0,Student,Neutral,0.0
6196,Lean On (feat. MØ & DJ Snake),Major Lazer,spotify:track:2YWjW3wwQIBLNhxWKBQd16,75,0.723,0.809,-3.081,0.0,0.0625,0.00346,0.00123,0.565,0.274,98.007,176561.0,7.0,Decades,Negative,20.47
